id,bestEntropyAspectId,text,like,dislike,1-rate,2-rate,3-rate,4-rate,5-rate,6-rate,1-entropy,2-entropy,3-entropy,4-entropy,5-entropy,6-entropy
1472,6,"قیمت بالاست",4,1,0,0,0,0,0,0,-1.5428719355237,-1.402844327008,-1.4796708182578,-1.4402927062033,-1.406652310832,-1.5494216507551
1473,6,"مدل دوسیمشو آخر هفته پیشنهاد شگفت انگیز بذارید",4,0,0,0,0,0,0,0,-1.3625034787798,-1.2941034065665,-1.3263857708055,-1.2916483805865,-1.2962330496159,-1.4130592879511
1475,6,"دیجی مدل UL20 بیار اون توی ایران جواب میده",18,1,0,0,0,0,0,0,-1.4106122377951,-1.2945738300515,-1.3421598093822,-1.2956920429404,-1.290729584055,-1.4392881124523
1476,6,"هرکی موافقه بده",18,1,0,0,0,0,0,0,-1.3953430686292,-1.32030646881,-1.3521839576812,-1.364697589139,-1.3527321748398,-1.4439084208229
1477,6,"otg ساپورت میکنه",0,0,0,0,0,0,0,0,-1.4177206413568,-1.3629137077114,-1.4337077482107,-1.359617406503,-1.3633749305902,-1.5083702012412
1478,6,"سلام otgساپورت میکنه",2,0,5,5,4,4,5,5,-1.3952224482729,-1.3012614679896,-1.3722009181525,-1.3417266694284,-1.3066697747262,-1.4216411709577
1480,6,پیشنهاد,2,0,5,5,4,4,5,5,-1.3944164811351,-1.3468081140222,-1.3897293878199,-1.3473865570861,-1.3045505137042,-1.485627550598
1481,6,"ممنون سایت خوبتون موفق باشین",2,0,5,5,4,4,5,5,-1.411350322646,-1.2883110655968,-1.3700985959597,-1.3234741602074,-1.2719171104644,-1.4855643721265
1482,6,"دوستان گوشی تازگی خریدم",2,0,0,0,0,0,0,0,-1.4551455158354,-1.3435248535918,-1.4360679010799,-1.382463103913,-1.3500434992455,-1.5004208996697
1483,6,"گوشی خوبی",2,0,0,0,0,0,0,0,-1.4282698444703,-1.3486227185797,-1.3890583529833,-1.3457616338633,-1.3423750965616,-1.486891389893
1484,6,"لحاظ عملکرد کار میکنه",2,0,0,0,0,0,0,0,-1.4436062913247,-1.286531013462,-1.3672409201669,-1.3210105296456,-1.3099941814029,-1.4877603261345
1485,6,"نمیدونم اینطوری",2,0,0,0,0,0,0,0,-1.5101092989226,-1.4476337456756,-1.4540161284661,-1.4540103747747,-1.3938739851446,-1.5663889261358
1487,6,"کلن بزرگی",2,0,0,0,0,0,0,0,-1.4002185732524,-1.3261617360319,-1.343769138536,-1.3641736503908,-1.321575280911,-1.4005730868921
1488,6,"وارد بازی میشد",2,0,0,0,0,0,0,0,-1.420930670182,-1.348466118688,-1.3851092732932,-1.3387098002512,-1.3173211284984,-1.4791307419512
1489,6,"صفحه جابجا میکردم جابجا میشد",2,0,0,0,0,0,0,0,-1.3786778377389,-1.3436370847191,-1.4086154682391,-1.3886365874302,-1.3740011344962,-1.4447894236471
1490,6,"بجاش بازی آسفالت ریختم روون اجرا میکرد",2,0,0,0,0,0,0,0,-1.346696545926,-1.2445358974436,-1.3649161640221,-1.2678103115428,-1.2830400626944,-1.4812574956113
1491,6,"دلیلش اینه آسفالت هسته میکنه کلش هسته میتونه کنه",2,0,0,0,0,0,0,0,-1.4256134145779,-1.3407177868812,-1.4011924775911,-1.3930717179435,-1.3509811970996,-1.5128982666046
1493,6,"اینو میدونم برنامه هسته نمیتونن کنن",2,0,0,0,0,0,0,0,-1.5108615859421,-1.3694083467825,-1.4199020710936,-1.4033872215619,-1.3965261664323,-1.5568862033058
1495,6,"راجع عملکرد",2,0,0,0,0,0,0,0,-1.3753467910886,-1.2812782944474,-1.2797943733585,-1.2770534249378,-1.2684419682927,-1.4577637811323
1496,1,"میرسیم مشکل دیگه بهش برخوردم",2,0,0,0,0,0,0,0,-1.5168865450354,-1.3505452965358,-1.404904983218,-1.3904923837928,-1.3180469062212,-1.4965517532368
1497,6,"اونم اینه چیپ ضعیفی داره",2,0,0,0,0,0,0,0,-1.4284588460841,-1.3693127642166,-1.4062130151985,-1.3431090936942,-1.3755225100848,-1.5198433829228
1498,6,"گوشی قبلیم سونی اکسپریا خونه وصل میشدم وصل نمیشد",2,0,0,0,0,0,0,0,-1.4434900886559,-1.3470835373871,-1.4026474282423,-1.3494824625418,-1.3435877492494,-1.4965677512484
1499,6,"توی فضای آزاد مشکلو",2,0,0,0,0,0,0,0,-1.4645951015329,-1.3933507272272,-1.4116020533618,-1.3438753340455,-1.3713402750408,-1.5147824687571
1500,6,"مشکلی گوشی",2,0,0,0,0,0,0,0,-1.3854553241606,-1.290424295554,-1.3387917825415,-1.3039177759373,-1.2813335725817,-1.4504970140824
1501,6,"واسه مهم",2,0,0,0,0,0,0,0,-1.49594445246,-1.3669390227551,-1.443672263669,-1.3782467943445,-1.3545969322087,-1.5296896292477
1503,6,"خوبی زیاد داره گوشی",2,0,0,0,0,0,0,0,-1.4463666066039,-1.3597805756766,-1.4076054756794,-1.3645295300758,-1.358008745208,-1.5041684788476
1504,6,"چیزایی نظر ایناس",2,0,0,0,0,0,0,0,-1.5123839738973,-1.1892578448436,-1.4004322324435,-1.3810323506937,-1.3767977024843,-1.5289122868101
1506,1,"توش فیلم سریال میریختم میرفتم توی مغازه میدیدم",2,0,0,0,0,0,0,0,-1.401739558737,-1.2587604629439,-1.3308275761553,-1.2686111433254,-1.2549828910227,-1.3318638571616
1507,6,"لامصب تموم نمیشه باطریش",2,0,0,0,0,0,0,0,-1.3550821385665,-1.2910482108611,-1.2352140158948,-1.2391202991972,-1.1902986792364,-1.4625132023956
1508,6,"مصرف زیاد نیم الی دووم میاره",2,0,0,0,0,0,0,0,-1.4459669600061,-1.3565290940066,-1.4076253192623,-1.344687328188,-1.3476405641044,-1.5347100831707
1509,6,"مصرف روزم میشه",2,0,0,0,0,0,0,0,-1.4152100583001,-1.3241819822539,-1.3629566083495,-1.3013337497325,-1.3336043979607,-1.4597447272557
1510,6,"رابط کاربری باحالی داره",2,0,0,0,0,0,0,0,-1.2510512158422,-1.133185460605,-1.296572618044,-1.3360148233977,-1.2440413792783,-1.4007733409591
1511,1,"مثله اپل میمونه",2,0,0,0,0,0,0,0,-1.5311609123176,-1.33603400205,-1.398612721785,-1.3840119253833,-1.2984830392463,-1.524252034979
1512,6,"تفاوت ویجت داره",2,0,0,0,0,0,0,0,-1.4808361202206,-1.2699945124549,-1.4477382271949,-1.3106227620217,-1.3513249733915,-1.5177859294092
1513,6,"قسمت app drawer نداره",2,0,0,0,0,0,0,0,-1.35203287018,-1.2207209722207,-1.3751371748724,-1.2643505214077,-1.2618340892561,-1.4475098784316
1515,6,"زنگ میزنی گوشی برمیداره ویبره کوچیک میزنه کاربردیه",2,0,0,0,0,0,0,0,-1.4354329552497,-1.2776049019258,-1.3749493319217,-1.3239790231599,-1.3808702311175,-1.5090870258235
1516,6,"وصل تماس گوشی نزدیک گوش",2,0,0,0,0,0,0,0,-1.4449251870446,-1.3530176266259,-1.4121627093111,-1.3486691390936,-1.3458051461342,-1.514139003432
1518,6,دوربینش,2,0,0,0,0,0,0,0,-1.4263694410458,-1.3104624191057,-1.3810894678559,-1.3432401938228,-1.3166759585502,-1.5055254665614
1519,6,"مخصوصا دوربین جلو",2,0,0,0,0,0,0,0,-1.4051201426751,-1.3083210822662,-1.3499984151037,-1.3203697185473,-1.3225299459748,-1.4813890654473
1521,1,"اسپیکرهای ضعیفی داره",2,0,0,0,0,0,0,0,-1.5593895537205,-1.4658364960525,-1.4563491699879,-1.3819898680792,-1.4068846938098,-1.5217817291748
1522,6,"ضعیفه اسپیکرش",2,0,0,0,0,0,0,0,-1.4654430454417,-1.4868669846218,-1.4946293385992,-1.4475379273177,-1.3944184717801,-1.5721079116402
1523,6,"محیط یکم شلوغ باشه صداش درنمیاد",2,0,0,0,0,0,0,0,-1.3858631012146,-1.3181696535781,-1.3619894019629,-1.3472783861697,-1.3140270973919,-1.4504996547024
1525,6,"خوش دسته",2,0,0,0,0,0,0,0,-1.3526103684329,-1.3123196726246,-1.3388239939432,-1.2904559025629,-1.2234731137553,-1.4225318541933
1526,6,"اینا چیزایی نظرم مهم",2,0,0,0,0,0,0,0,-1.504111942444,-1.338587375381,-1.4432030714826,-1.4183201026594,-1.39836654879,-1.5180638813939
1527,6,"اونقدر عملکرد سخت افزاریش ضعیف نمیارم",2,0,0,0,0,0,0,0,-1.4251718984848,-1.3407898593404,-1.2990004473454,-1.3318685524395,-1.3534667915209,-1.469335896586
1529,6,"روون اجرا میکرد بازی هارو",2,0,0,0,0,0,0,0,-1.3809611095504,-1.2287074539052,-1.3511408251007,-1.287240036332,-1.280101713858,-1.4702320476361
1530,6,"همون بازی کلش توی گوشی قبلیم مشکلی اجرا میکردم",2,0,0,0,0,0,0,0,-1.3921501796979,-1.2962598202676,-1.3682392475,-1.3228351262628,-1.2958573120295,-1.4819575898337
1531,6,"شایدم شانس گوشی ایراد",2,0,0,0,0,0,0,0,-1.3950407518167,-1.3414707453572,-1.3685994293878,-1.3205040347494,-1.3135035169082,-1.4574614969034
1532,6,"گوشی ازش خریدم",2,0,0,0,0,0,0,0,-1.3827209151773,-1.3160175285773,-1.3608216078882,-1.3162711132815,-1.2914509449616,-1.4677710752453
1533,6,آشنا,2,0,0,0,0,0,0,0,-1.2114937776849,-1.195804611577,-1.1186163743332,-1.2237274969011,-1.1970394787616,-1.4147089420543
1534,1,"گارنتی مدل سیمکارتشو",2,0,0,0,0,0,0,0,-1.4717398446619,-1.2591595043977,-1.3687221124935,-1.2770497325831,-1.2785649653902,-1.439384994746
1535,6,"توصیه دوستان اینه گارانتی بخرید",2,0,0,0,0,0,0,0,-1.466463754519,-1.3743360145884,-1.4131987514676,-1.3455194919528,-1.3229741136249,-1.5028051201216
1536,6,"گوشی گارانتی ایراد باشه دستتون بند",2,0,0,0,0,0,0,0,-1.463625591083,-1.3371473639643,-1.3372907962674,-1.3201289597085,-1.3300780979597,-1.4926192182908
1537,6,"الانم سامسونگ خریدم",2,0,0,0,0,0,0,0,-1.4688147142602,-1.345108175557,-1.4028416297487,-1.339843454491,-1.3218936329863,-1.526298529655
1539,1,موفق,2,0,0,0,0,0,0,0,-1.4892537540754,-1.3438148527673,-1.3725975673903,-1.3455783695599,-1.3092827194208,-1.4807713298205
1540,6,"دیجیکالا یکم قیمتش بالاست زده عالیه اون nfc ندارن داره اون ندارن داره العادس قیمتش بالاست",5,0,5,5,5,5,5,5,-1.4568320155529,-1.3473271078563,-1.4117005126157,-1.3515817164052,-1.3601506495457,-1.5203707113914
1541,6,"منم رفتم اینترنت جستجو",5,0,5,5,5,5,5,5,-1.4747606019782,-1.3901000818651,-1.4490692702026,-1.3944738700697,-1.3971640312174,-1.5383976308642
1543,6,"مدل اونو ساپورت نمیکنه مدلهای L01 سیم مدل UL20 توی سیم کارته فرکانس پشتیبانی میکنه",5,0,5,5,5,5,5,5,-1.4199838422168,-1.3133147745105,-1.3897818062629,-1.3124684732856,-1.3020683266522,-1.4521330205456
1544,1,"ممنون میشیم دیجی کالا اگه امکان داره",5,0,5,5,5,5,5,5,-1.4398641627814,-1.3399643167172,-1.3832530035831,-1.3671588294055,-1.3455195566451,-1.4385242500864
1545,6,"اون مدل سیم کارت ایران میتونه کاربرد باشه توی سایت بزارن فروش اینصورت سری بخاطر آیتم",5,0,5,5,5,5,5,5,-1.4857078419479,-1.3534751153215,-1.4192443646589,-1.3869975598957,-1.3586179739014,-1.5020821117224
1546,1,"داخل ایران معنی",5,0,5,5,5,5,5,5,-1.4505277151736,-1.2014304019706,-1.3093997164786,-1.2958768811099,-1.2135219793841,-1.4395615044405
1547,6,سلام,5,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1548,6,نمیدونم,5,0,0,0,0,0,0,0,-1.494323883412,-1.37772532353,-1.480874807849,-1.4027811103292,-1.369415255977,-1.5281241010834
1549,6,"دیجی کالا توجه نمیکنه دغدغه دوستان سری ساخت گوشیه",5,0,0,0,0,0,0,0,-1.4670433066419,-1.3292129400207,-1.3765907710288,-1.338108424193,-1.3475524303906,-1.4860392387333
1550,6,"جان کاری نداره جعبه گوشی نوشته",5,0,0,0,0,0,0,0,-1.4391739702195,-1.3256864624304,-1.4080116408628,-1.347851989269,-1.3311031497877,-1.503939415109
1553,6,نداره,5,0,0,0,0,0,0,0,-1.4588484541575,-1.335604020076,-1.4207205630023,-1.3417238492796,-1.3369906418415,-1.5236493410721
1555,6,"دیجی کالا خواهش میکنم سری ساخت اضافه کنه",5,0,0,0,0,0,0,0,-1.4526698878431,-1.3197600028702,-1.3782679383748,-1.3470079668631,-1.3420279650013,-1.495228266357
1557,6,سلام,0,0,4,5,4,5,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1558,6,"پاسخ سوال دوستا otg ساپورت کنه",0,0,4,5,4,5,5,4,-1.4291081167604,-1.2738218748608,-1.353181348124,-1.2981558911844,-1.2827887319379,-1.4330073643517
1559,6,"مدل ul20 سیم کارته نسل چهارم ساپورت کنه هردو سیم کارت همزمان فعال کیفیت بدنه شبیه ایفون",0,0,4,5,4,5,5,4,-1.4222061062569,-1.3189217346273,-1.3778462584067,-1.3223159199879,-1.3180864810252,-1.485388856429
1561,6,سلام,1,0,4,5,4,5,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1562,6,"پاسخ سوال دوستا otg ساپورت کنه",1,0,4,5,4,5,5,4,-1.4291081167604,-1.2738218748608,-1.353181348124,-1.2981558911844,-1.2827887319379,-1.4330073643517
1563,6,"مدل ul20 سیم کارته نسل چهارم ساپورت کنه هردو سیم کارت همزمان فعال کیفیت بدنه شبیه ایفون",1,0,4,5,4,5,5,4,-1.4222061062569,-1.3189217346273,-1.3778462584067,-1.3223159199879,-1.3180864810252,-1.485388856429
1564,6,سلام,0,0,4,5,4,5,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1566,1,"لحاظ کیفیت ساخت آنر آنر گوشهای هواوی مدلهای سیمه کارته نسل چها ساپورت کنه",0,0,4,5,4,5,5,4,-1.4055561460806,-1.1648902448332,-1.3431069251189,-1.2374495246991,-1.2113585211794,-1.4032974151642
1567,6,"مشکل ضعیف سخت افزار نسبت انر زیبایی زیاد بدنه باعث دنبال بازی نیستند گوشی انتخاب",0,0,4,5,4,5,5,4,-1.4536205407843,-1.3423424617341,-1.4127103284394,-1.3661889839639,-1.356248338586,-1.5095497810711
1568,6,"قیمت کاهش ورود سایت ماکروتل تونید انرا ببینید امیدوارم دیجی کالا بیاره پایین قیمت گارانتی پایین",0,0,4,5,4,5,5,4,-1.4418843542939,-1.322768620301,-1.380238566121,-1.2938407414699,-1.3482894285007,-1.4878393081045
1569,6,"مقرون صرفه",0,0,4,5,4,5,5,4,-1.3673315149059,-1.4165823854344,-1.3942758530682,-1.3226440908676,-1.4083446680282,-1.4708502448946
1571,6,"سری گوشیو بنویسید",1,0,0,0,0,0,0,0,-1.3125771132836,-1.3161057205941,-1.3619318524598,-1.343005122218,-1.3814791796285,-1.4530054917436
1572,6,پیشنهاد,1,0,5,5,5,5,5,5,-1.3944164811351,-1.3468081140222,-1.3897293878199,-1.3473865570861,-1.3045505137042,-1.485627550598
1574,6,"سوال گوشی منوی فارسی داره",2,0,5,5,5,5,5,5,-1.4754412029054,-1.3895612498073,-1.4446260380456,-1.3937519362873,-1.3792556263451,-1.5242920272348
1575,6,"چراغ قوه داره",2,0,5,5,5,5,5,5,-1.3981359976853,-1.4295696901867,-1.4999151409447,-1.352812834681,-1.3802307551021,-1.5563434757505
1576,1,"سلام سوال",25,1,0,0,0,0,0,0,-1.4894616403664,-1.4083377795186,-1.4313513681172,-1.4093683613421,-1.3910955118732,-1.4800773407313
1577,6,"مدل سیمش otg ساپورت کنه",25,1,0,0,0,0,0,0,-1.4000530305882,-1.30815935631,-1.3836087586783,-1.3117326441161,-1.2952360321835,-1.4918435648869
1579,6,"هرکی موافقه دیجی کالا پیشنهاد بزاره کنه",25,1,0,0,0,0,0,0,-1.4051160672666,-1.2990024912105,-1.330806231816,-1.3342053192927,-1.3359287217625,-1.428803472646
1580,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1581,6,"بگم گوشی huawei نسل چهارم پشتیبانی میکنند",0,0,0,0,0,0,0,0,-1.4469470373415,-1.3389537389006,-1.4105274457377,-1.3554234509833,-1.3453551609048,-1.510053520879
1582,6,"تفاوت فرکانس",0,0,0,0,0,0,0,0,-1.459339256055,-1.3833540118864,-1.4679885210004,-1.4017622724299,-1.4116460349944,-1.5454896346724
1587,6,"منم میخوام هواوی بخرم دنبال مدل UL20 دوسیم کارته مشخصاتش کامله NFC داره داره میگردم",1,0,0,0,0,0,0,0,-1.3808039292432,-1.3207964442259,-1.3533110828168,-1.3222421342407,-1.294319742008,-1.4568573169292
1588,6,"بازم اگه سیم کارت برات مهم نیس پیشنهاد میدم کالا مدل اصلی L01 بخرید سیم NFC",1,0,0,0,0,0,0,0,-1.4178351649917,-1.3446032149492,-1.3789409213665,-1.3478381850461,-1.3162618226211,-1.4629514351161
1591,6,"میدونه باطریش درنمیاد نقطه ضعفه قوت",5,0,0,0,0,0,0,0,-1.3563546411172,-1.3628258623093,-1.3293042374686,-1.3471381597996,-1.3176930907532,-1.4050683573952
1594,6,"شگفت انگیزش میخواستم بخرم فهمیدم هرکی موافقه لایک کنه",12,0,5,5,5,5,5,5,-1.4074613244671,-1.323727416372,-1.3590963335321,-1.3205404427806,-1.3468677246159,-1.4407243657711
1595,6,"گوشی سیم داره مدل L11",0,0,0,0,0,0,0,0,-1.4021928431496,-1.3270782716276,-1.3863765532184,-1.3358347478155,-1.2895518485328,-1.4858989989953
1596,6,"وای نظر 4جی بابا اینو 4جی ساپورت میکنه",0,0,0,0,0,0,0,0,-1.4036917275752,-1.313074123639,-1.401738024178,-1.3657291792621,-1.3188946064665,-1.4668725800297
1598,6,"nfc سیم الانم سیم نسخه دوسیم اومده",0,0,0,0,0,0,0,0,-1.4832547775901,-1.4063960326276,-1.4222441716224,-1.3761729190968,-1.3759441704311,-1.529513275965
1599,6,"عیب نسخه سیم رفع کیفیت تاچ کیبورد سیم افتضاحه دوسیم عالی",0,0,0,0,0,0,0,0,-1.4697326659179,-1.36698783509,-1.4106623810063,-1.3725361085567,-1.3575730083297,-1.4924485360633
1600,6,"سلام خدمت دوستان عزیز",21,0,0,0,0,0,0,0,-1.4831830072342,-1.3776890406166,-1.4182719831941,-1.3894976264759,-1.366080944724,-1.4933850425059
1601,6,"میخوام نظر کلی مشخصات گوشی هواوی بهتون بدم امیدوارم بدردتون بخوره",21,0,0,0,0,0,0,0,-1.426170629129,-1.3522710034648,-1.3743614812155,-1.3722159167466,-1.3120131921887,-1.4882038248752
1602,6,"ماهه گوشی تحقیق میکنم ببینم چیه",21,0,0,0,0,0,0,0,-1.4176335633846,-1.3089998380308,-1.3671915606005,-1.3420424561044,-1.2863085424914,-1.4557031023195
1603,6,"تحقیق سایت خارجی ایرانی نتیجه کلی رسیدم",21,0,0,0,0,0,0,0,-1.4589005379556,-1.3543110304149,-1.4060200590183,-1.3802095365629,-1.3448339035533,-1.509667850825
1604,6,"گوشی مدل توی بازار هستش",21,0,0,0,0,0,0,0,-1.401614878043,-1.3159751314813,-1.3545485562967,-1.3362962724553,-1.3044889635037,-1.476125671204
1605,6,"مدل L01 اصلی ترین مدل گوشی هوآوی هستش سیم کارت مشخصاتش توی کالا درست هستش",21,0,0,0,0,0,0,0,-1.4226550479874,-1.347219589459,-1.3761243905753,-1.3533104894977,-1.3291805949777,-1.4668252295869
